signature_id,task_id,dataset_id,pattern_index,sign_pattern,is_published_orientation,auroc
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,67,ARMC2:+1;BCL11B:-1;CDH23:-1;CRB2:-1;MEGF6:-1;NAPSB:+1;BCAP31:+1,False,0.4131944444444444
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,68,ARMC2:+1;BCL11B:-1;CDH23:-1;CRB2:-1;MEGF6:+1;NAPSB:-1;BCAP31:-1,False,0.4328703703703704
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,69,ARMC2:+1;BCL11B:-1;CDH23:-1;CRB2:-1;MEGF6:+1;NAPSB:-1;BCAP31:+1,False,0.5023148148148149
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,70,ARMC2:+1;BCL11B:-1;CDH23:-1;CRB2:-1;MEGF6:+1;NAPSB:+1;BCAP31:-1,False,0.4340277777777778
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,71,ARMC2:+1;BCL11B:-1;CDH23:-1;CRB2:-1;MEGF6:+1;NAPSB:+1;BCAP31:+1,False,0.4652777777777778
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,72,ARMC2:+1;BCL11B:-1;CDH23:-1;CRB2:+1;MEGF6:-1;NAPSB:-1;BCAP31:-1,False,0.5671296296296297
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,73,ARMC2:+1;BCL11B:-1;CDH23:-1;CRB2:+1;MEGF6:-1;NAPSB:-1;BCAP31:+1,False,0.6018518518518519
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,74,ARMC2:+1;BCL11B:-1;CDH23:-1;CRB2:+1;MEGF6:-1;NAPSB:+1;BCAP31:-1,False,0.5717592592592593
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,75,ARMC2:+1;BCL11B:-1;CDH23:-1;CRB2:+1;MEGF6:-1;NAPSB:+1;BCAP31:+1,False,0.6053240740740741
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,76,ARMC2:+1;BCL11B:-1;CDH23:-1;CRB2:+1;MEGF6:+1;NAPSB:-1;BCAP31:-1,False,0.6180555555555556
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,77,ARMC2:+1;BCL11B:-1;CDH23:-1;CRB2:+1;MEGF6:+1;NAPSB:-1;BCAP31:+1,False,0.6516203703703703
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,78,ARMC2:+1;BCL11B:-1;CDH23:-1;CRB2:+1;MEGF6:+1;NAPSB:+1;BCAP31:-1,False,0.5787037037037037
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,79,ARMC2:+1;BCL11B:-1;CDH23:-1;CRB2:+1;MEGF6:+1;NAPSB:+1;BCAP31:+1,False,0.6099537037037037
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,80,ARMC2:+1;BCL11B:-1;CDH23:+1;CRB2:-1;MEGF6:-1;NAPSB:-1;BCAP31:-1,False,0.4849537037037037
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,81,ARMC2:+1;BCL11B:-1;CDH23:+1;CRB2:-1;MEGF6:-1;NAPSB:-1;BCAP31:+1,False,0.5405092592592593
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,82,ARMC2:+1;BCL11B:-1;CDH23:+1;CRB2:-1;MEGF6:-1;NAPSB:+1;BCAP31:-1,False,0.42708333333333337
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,83,ARMC2:+1;BCL11B:-1;CDH23:+1;CRB2:-1;MEGF6:-1;NAPSB:+1;BCAP31:+1,False,0.5069444444444445
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,84,ARMC2:+1;BCL11B:-1;CDH23:+1;CRB2:-1;MEGF6:+1;NAPSB:-1;BCAP31:-1,False,0.505787037037037
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,85,ARMC2:+1;BCL11B:-1;CDH23:+1;CRB2:-1;MEGF6:+1;NAPSB:-1;BCAP31:+1,False,0.5613425925925927
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,86,ARMC2:+1;BCL11B:-1;CDH23:+1;CRB2:-1;MEGF6:+1;NAPSB:+1;BCAP31:-1,False,0.4641203703703704
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,87,ARMC2:+1;BCL11B:-1;CDH23:+1;CRB2:-1;MEGF6:+1;NAPSB:+1;BCAP31:+1,False,0.5
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,88,ARMC2:+1;BCL11B:-1;CDH23:+1;CRB2:+1;MEGF6:-1;NAPSB:-1;BCAP31:-1,False,0.6261574074074074
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,89,ARMC2:+1;BCL11B:-1;CDH23:+1;CRB2:+1;MEGF6:-1;NAPSB:-1;BCAP31:+1,False,0.6215277777777778
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,90,ARMC2:+1;BCL11B:-1;CDH23:+1;CRB2:+1;MEGF6:-1;NAPSB:+1;BCAP31:-1,False,0.6053240740740741
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,91,ARMC2:+1;BCL11B:-1;CDH23:+1;CRB2:+1;MEGF6:-1;NAPSB:+1;BCAP31:+1,False,0.6203703703703703
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,92,ARMC2:+1;BCL11B:-1;CDH23:+1;CRB2:+1;MEGF6:+1;NAPSB:-1;BCAP31:-1,False,0.6469907407407407
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,93,ARMC2:+1;BCL11B:-1;CDH23:+1;CRB2:+1;MEGF6:+1;NAPSB:-1;BCAP31:+1,False,0.6296296296296298
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,94,ARMC2:+1;BCL11B:-1;CDH23:+1;CRB2:+1;MEGF6:+1;NAPSB:+1;BCAP31:-1,False,0.6122685185185185
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,95,ARMC2:+1;BCL11B:-1;CDH23:+1;CRB2:+1;MEGF6:+1;NAPSB:+1;BCAP31:+1,False,0.6203703703703703
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,96,ARMC2:+1;BCL11B:+1;CDH23:-1;CRB2:-1;MEGF6:-1;NAPSB:-1;BCAP31:-1,False,0.40046296296296297
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,97,ARMC2:+1;BCL11B:+1;CDH23:-1;CRB2:-1;MEGF6:-1;NAPSB:-1;BCAP31:+1,False,0.38657407407407407
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,98,ARMC2:+1;BCL11B:+1;CDH23:-1;CRB2:-1;MEGF6:-1;NAPSB:+1;BCAP31:-1,False,0.3819444444444444
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,99,ARMC2:+1;BCL11B:+1;CDH23:-1;CRB2:-1;MEGF6:-1;NAPSB:+1;BCAP31:+1,False,0.35763888888888895
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,100,ARMC2:+1;BCL11B:+1;CDH23:-1;CRB2:-1;MEGF6:+1;NAPSB:-1;BCAP31:-1,False,0.4097222222222222
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,101,ARMC2:+1;BCL11B:+1;CDH23:-1;CRB2:-1;MEGF6:+1;NAPSB:-1;BCAP31:+1,False,0.3993055555555556
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,102,ARMC2:+1;BCL11B:+1;CDH23:-1;CRB2:-1;MEGF6:+1;NAPSB:+1;BCAP31:-1,False,0.39699074074074076
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,103,ARMC2:+1;BCL11B:+1;CDH23:-1;CRB2:-1;MEGF6:+1;NAPSB:+1;BCAP31:+1,False,0.3993055555555556
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,104,ARMC2:+1;BCL11B:+1;CDH23:-1;CRB2:+1;MEGF6:-1;NAPSB:-1;BCAP31:-1,False,0.5358796296296297
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,105,ARMC2:+1;BCL11B:+1;CDH23:-1;CRB2:+1;MEGF6:-1;NAPSB:-1;BCAP31:+1,False,0.5636574074074074
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,106,ARMC2:+1;BCL11B:+1;CDH23:-1;CRB2:+1;MEGF6:-1;NAPSB:+1;BCAP31:-1,False,0.4872685185185185
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,107,ARMC2:+1;BCL11B:+1;CDH23:-1;CRB2:+1;MEGF6:-1;NAPSB:+1;BCAP31:+1,False,0.5405092592592593
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,108,ARMC2:+1;BCL11B:+1;CDH23:-1;CRB2:+1;MEGF6:+1;NAPSB:-1;BCAP31:-1,False,0.556712962962963
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,109,ARMC2:+1;BCL11B:+1;CDH23:-1;CRB2:+1;MEGF6:+1;NAPSB:-1;BCAP31:+1,False,0.6712962962962963
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,110,ARMC2:+1;BCL11B:+1;CDH23:-1;CRB2:+1;MEGF6:+1;NAPSB:+1;BCAP31:-1,False,0.4976851851851852
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,111,ARMC2:+1;BCL11B:+1;CDH23:-1;CRB2:+1;MEGF6:+1;NAPSB:+1;BCAP31:+1,False,0.5509259259259259
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,112,ARMC2:+1;BCL11B:+1;CDH23:+1;CRB2:-1;MEGF6:-1;NAPSB:-1;BCAP31:-1,False,0.4131944444444444
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,113,ARMC2:+1;BCL11B:+1;CDH23:+1;CRB2:-1;MEGF6:-1;NAPSB:-1;BCAP31:+1,False,0.462962962962963
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,114,ARMC2:+1;BCL11B:+1;CDH23:+1;CRB2:-1;MEGF6:-1;NAPSB:+1;BCAP31:-1,False,0.3854166666666667
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,115,ARMC2:+1;BCL11B:+1;CDH23:+1;CRB2:-1;MEGF6:-1;NAPSB:+1;BCAP31:+1,False,0.42476851851851855
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,116,ARMC2:+1;BCL11B:+1;CDH23:+1;CRB2:-1;MEGF6:+1;NAPSB:-1;BCAP31:-1,False,0.4247685185185185
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,117,ARMC2:+1;BCL11B:+1;CDH23:+1;CRB2:-1;MEGF6:+1;NAPSB:-1;BCAP31:+1,False,0.4837962962962963
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,118,ARMC2:+1;BCL11B:+1;CDH23:+1;CRB2:-1;MEGF6:+1;NAPSB:+1;BCAP31:-1,False,0.4189814814814815
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,119,ARMC2:+1;BCL11B:+1;CDH23:+1;CRB2:-1;MEGF6:+1;NAPSB:+1;BCAP31:+1,False,0.46180555555555564
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,120,ARMC2:+1;BCL11B:+1;CDH23:+1;CRB2:+1;MEGF6:-1;NAPSB:-1;BCAP31:-1,False,0.576388888888889
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,121,ARMC2:+1;BCL11B:+1;CDH23:+1;CRB2:+1;MEGF6:-1;NAPSB:-1;BCAP31:+1,False,0.6261574074074074
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,122,ARMC2:+1;BCL11B:+1;CDH23:+1;CRB2:+1;MEGF6:-1;NAPSB:+1;BCAP31:-1,False,0.5717592592592593
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,123,ARMC2:+1;BCL11B:+1;CDH23:+1;CRB2:+1;MEGF6:-1;NAPSB:+1;BCAP31:+1,False,0.625
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,124,ARMC2:+1;BCL11B:+1;CDH23:+1;CRB2:+1;MEGF6:+1;NAPSB:-1;BCAP31:-1,False,0.6435185185185185
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,125,ARMC2:+1;BCL11B:+1;CDH23:+1;CRB2:+1;MEGF6:+1;NAPSB:-1;BCAP31:+1,False,0.6585648148148149
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,126,ARMC2:+1;BCL11B:+1;CDH23:+1;CRB2:+1;MEGF6:+1;NAPSB:+1;BCAP31:-1,True,0.568287037037037
SIG_VDZ_ANDO7,T_PURSUIT_CR_W6,GSE92415_PURSUIT,127,ARMC2:+1;BCL11B:+1;CDH23:+1;CRB2:+1;MEGF6:+1;NAPSB:+1;BCAP31:+1,False,0.6076388888888888
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,0,ARMC2:-1;BCL11B:-1;CDH23:-1;CRB2:-1;MEGF6:-1;NAPSB:-1;BCAP31:-1,False,0.4819654683065279
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,1,ARMC2:-1;BCL11B:-1;CDH23:-1;CRB2:-1;MEGF6:-1;NAPSB:-1;BCAP31:+1,False,0.5315752128666036
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,2,ARMC2:-1;BCL11B:-1;CDH23:-1;CRB2:-1;MEGF6:-1;NAPSB:+1;BCAP31:-1,False,0.47906811731315047
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,3,ARMC2:-1;BCL11B:-1;CDH23:-1;CRB2:-1;MEGF6:-1;NAPSB:+1;BCAP31:+1,False,0.5530392620624409
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,4,ARMC2:-1;BCL11B:-1;CDH23:-1;CRB2:-1;MEGF6:+1;NAPSB:-1;BCAP31:-1,False,0.48202459791863767
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,5,ARMC2:-1;BCL11B:-1;CDH23:-1;CRB2:-1;MEGF6:+1;NAPSB:-1;BCAP31:+1,False,0.545115894039735
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,6,ARMC2:-1;BCL11B:-1;CDH23:-1;CRB2:-1;MEGF6:+1;NAPSB:+1;BCAP31:-1,False,0.4871688741721854
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,7,ARMC2:-1;BCL11B:-1;CDH23:-1;CRB2:-1;MEGF6:+1;NAPSB:+1;BCAP31:+1,False,0.5826040681173131
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,8,ARMC2:-1;BCL11B:-1;CDH23:-1;CRB2:+1;MEGF6:-1;NAPSB:-1;BCAP31:-1,False,0.4673013245033113
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,9,ARMC2:-1;BCL11B:-1;CDH23:-1;CRB2:+1;MEGF6:-1;NAPSB:-1;BCAP31:+1,False,0.5282048249763481
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,10,ARMC2:-1;BCL11B:-1;CDH23:-1;CRB2:+1;MEGF6:-1;NAPSB:+1;BCAP31:-1,False,0.46008751182592245
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,11,ARMC2:-1;BCL11B:-1;CDH23:-1;CRB2:+1;MEGF6:-1;NAPSB:+1;BCAP31:+1,False,0.5567644276253548
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,12,ARMC2:-1;BCL11B:-1;CDH23:-1;CRB2:+1;MEGF6:+1;NAPSB:-1;BCAP31:-1,False,0.4605605487228004
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,13,ARMC2:-1;BCL11B:-1;CDH23:-1;CRB2:+1;MEGF6:+1;NAPSB:-1;BCAP31:+1,False,0.5500236518448439
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,14,ARMC2:-1;BCL11B:-1;CDH23:-1;CRB2:+1;MEGF6:+1;NAPSB:+1;BCAP31:-1,False,0.4584318826868496
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,15,ARMC2:-1;BCL11B:-1;CDH23:-1;CRB2:+1;MEGF6:+1;NAPSB:+1;BCAP31:+1,False,0.5814214758751183
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,16,ARMC2:-1;BCL11B:-1;CDH23:+1;CRB2:-1;MEGF6:-1;NAPSB:-1;BCAP31:-1,False,0.535655156102176
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,17,ARMC2:-1;BCL11B:-1;CDH23:+1;CRB2:-1;MEGF6:-1;NAPSB:-1;BCAP31:+1,False,0.5875118259224219
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,18,ARMC2:-1;BCL11B:-1;CDH23:+1;CRB2:-1;MEGF6:-1;NAPSB:+1;BCAP31:-1,False,0.5410950804162724
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,19,ARMC2:-1;BCL11B:-1;CDH23:+1;CRB2:-1;MEGF6:-1;NAPSB:+1;BCAP31:+1,False,0.6212157048249763
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,20,ARMC2:-1;BCL11B:-1;CDH23:+1;CRB2:-1;MEGF6:+1;NAPSB:-1;BCAP31:-1,False,0.5553453169347209
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,21,ARMC2:-1;BCL11B:-1;CDH23:+1;CRB2:-1;MEGF6:+1;NAPSB:-1;BCAP31:+1,False,0.6014664143803217
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,22,ARMC2:-1;BCL11B:-1;CDH23:+1;CRB2:-1;MEGF6:+1;NAPSB:+1;BCAP31:-1,False,0.5545175023651844
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,23,ARMC2:-1;BCL11B:-1;CDH23:+1;CRB2:-1;MEGF6:+1;NAPSB:+1;BCAP31:+1,False,0.624526963103122
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,24,ARMC2:-1;BCL11B:-1;CDH23:+1;CRB2:+1;MEGF6:-1;NAPSB:-1;BCAP31:-1,False,0.5269039735099338
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,25,ARMC2:-1;BCL11B:-1;CDH23:+1;CRB2:+1;MEGF6:-1;NAPSB:-1;BCAP31:+1,False,0.5774006622516556
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,26,ARMC2:-1;BCL11B:-1;CDH23:+1;CRB2:+1;MEGF6:-1;NAPSB:+1;BCAP31:-1,False,0.5260170293282876
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,27,ARMC2:-1;BCL11B:-1;CDH23:+1;CRB2:+1;MEGF6:-1;NAPSB:+1;BCAP31:+1,False,0.6050141911069064
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,28,ARMC2:-1;BCL11B:-1;CDH23:+1;CRB2:+1;MEGF6:+1;NAPSB:-1;BCAP31:-1,False,0.5373107852412488
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,29,ARMC2:-1;BCL11B:-1;CDH23:+1;CRB2:+1;MEGF6:+1;NAPSB:-1;BCAP31:+1,False,0.5863883632923368
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,30,ARMC2:-1;BCL11B:-1;CDH23:+1;CRB2:+1;MEGF6:+1;NAPSB:+1;BCAP31:-1,False,0.5400898770104069
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,31,ARMC2:-1;BCL11B:-1;CDH23:+1;CRB2:+1;MEGF6:+1;NAPSB:+1;BCAP31:+1,False,0.6026490066225165
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,32,ARMC2:-1;BCL11B:+1;CDH23:-1;CRB2:-1;MEGF6:-1;NAPSB:-1;BCAP31:-1,False,0.4449503311258278
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,33,ARMC2:-1;BCL11B:+1;CDH23:-1;CRB2:-1;MEGF6:-1;NAPSB:-1;BCAP31:+1,False,0.4919583727530748
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,34,ARMC2:-1;BCL11B:+1;CDH23:-1;CRB2:-1;MEGF6:-1;NAPSB:+1;BCAP31:-1,False,0.44252601702932826
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,35,ARMC2:-1;BCL11B:+1;CDH23:-1;CRB2:-1;MEGF6:-1;NAPSB:+1;BCAP31:+1,False,0.49266792809839166
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,36,ARMC2:-1;BCL11B:+1;CDH23:-1;CRB2:-1;MEGF6:+1;NAPSB:-1;BCAP31:-1,False,0.4421121097445601
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,37,ARMC2:-1;BCL11B:+1;CDH23:-1;CRB2:-1;MEGF6:+1;NAPSB:-1;BCAP31:+1,False,0.5170293282876064
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,38,ARMC2:-1;BCL11B:+1;CDH23:-1;CRB2:-1;MEGF6:+1;NAPSB:+1;BCAP31:-1,False,0.4434129612109745
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,39,ARMC2:-1;BCL11B:+1;CDH23:-1;CRB2:-1;MEGF6:+1;NAPSB:+1;BCAP31:+1,False,0.4982261116367076
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,40,ARMC2:-1;BCL11B:+1;CDH23:-1;CRB2:+1;MEGF6:-1;NAPSB:-1;BCAP31:-1,False,0.4301679280983917
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,41,ARMC2:-1;BCL11B:+1;CDH23:-1;CRB2:+1;MEGF6:-1;NAPSB:-1;BCAP31:+1,False,0.48811494796594135
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,42,ARMC2:-1;BCL11B:+1;CDH23:-1;CRB2:+1;MEGF6:-1;NAPSB:+1;BCAP31:-1,False,0.4350756859035005
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,43,ARMC2:-1;BCL11B:+1;CDH23:-1;CRB2:+1;MEGF6:-1;NAPSB:+1;BCAP31:+1,False,0.4923131504257332
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,44,ARMC2:-1;BCL11B:+1;CDH23:-1;CRB2:+1;MEGF6:+1;NAPSB:-1;BCAP31:-1,False,0.410891674550615
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,45,ARMC2:-1;BCL11B:+1;CDH23:-1;CRB2:+1;MEGF6:+1;NAPSB:-1;BCAP31:+1,False,0.5004730368968779
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,46,ARMC2:-1;BCL11B:+1;CDH23:-1;CRB2:+1;MEGF6:+1;NAPSB:+1;BCAP31:-1,False,0.42721144749290446
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,47,ARMC2:-1;BCL11B:+1;CDH23:-1;CRB2:+1;MEGF6:+1;NAPSB:+1;BCAP31:+1,False,0.4903618732261117
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,48,ARMC2:-1;BCL11B:+1;CDH23:+1;CRB2:-1;MEGF6:-1;NAPSB:-1;BCAP31:-1,False,0.4905983916745506
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,49,ARMC2:-1;BCL11B:+1;CDH23:+1;CRB2:-1;MEGF6:-1;NAPSB:-1;BCAP31:+1,False,0.5671121097445601
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,50,ARMC2:-1;BCL11B:+1;CDH23:+1;CRB2:-1;MEGF6:-1;NAPSB:+1;BCAP31:-1,False,0.4708491012298959
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,51,ARMC2:-1;BCL11B:+1;CDH23:+1;CRB2:-1;MEGF6:-1;NAPSB:+1;BCAP31:+1,False,0.5642147587511825
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,52,ARMC2:-1;BCL11B:+1;CDH23:+1;CRB2:-1;MEGF6:+1;NAPSB:-1;BCAP31:-1,False,0.4828524124881741
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,53,ARMC2:-1;BCL11B:+1;CDH23:+1;CRB2:-1;MEGF6:+1;NAPSB:-1;BCAP31:+1,False,0.5887535477767266
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,54,ARMC2:-1;BCL11B:+1;CDH23:+1;CRB2:-1;MEGF6:+1;NAPSB:+1;BCAP31:-1,False,0.489593188268685
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,55,ARMC2:-1;BCL11B:+1;CDH23:+1;CRB2:-1;MEGF6:+1;NAPSB:+1;BCAP31:+1,False,0.5623226111636708
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,56,ARMC2:-1;BCL11B:+1;CDH23:+1;CRB2:+1;MEGF6:-1;NAPSB:-1;BCAP31:-1,False,0.4745151371807001
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,57,ARMC2:-1;BCL11B:+1;CDH23:+1;CRB2:+1;MEGF6:-1;NAPSB:-1;BCAP31:+1,False,0.5405629139072848
SIG_VDZ_ANDO7,T_UNIFI_MH_W8,GSE206285_UNIFI,58,ARMC2:-1;BCL11B:+1;CDH23:+1;CRB2:+1;MEGF6:-1;NAPSB:+1;BCAP31:-1,False,0.47741248817407755
